SEP=;
OBST ID;TYPE;COORD;LAT;LONG;HGT AGL (FT);ELEV MSL (FT);LGT TYPE;LGT HR;MARKINGS
EFINOB 36231;Wind turbine;642907.1N 0244949.1E;64.48531528;24.83029444;689;1050;F R;HN;NIL
EFINOB 36232;Wind turbine;642849.5N 0244912.1E;64.48040444;24.82003194;689;1050;F R;HN;NIL
EFINOB 36233;Wind turbine;642838.0N 0244929.8E;64.47721611;24.82494806;689;1050;F R;HN;NIL
EFINOB 36234;Wind turbine;642526.7N 0245009.3E;64.4240835;24.83591801;657;1027;F R;HN;NIL
EFINOB 36235;Wind turbine;642533.7N 0245116.6E;64.42602607;24.85460565;657;1032;F R;HN;NIL
EFINOB 36236;Wind turbine;642514.7N 0245146.6E;64.42074226;24.8629429;657;1025;F R;HN;NIL
EFINOB 36237;Wind turbine;642508.1N 0245038.3E;64.41890709;24.84397678;657;1034;F R;HN;NIL
EFINOB 36238;Wind turbine;642450.6N 0245105.8E;64.41404298;24.85162241;657;1035;F R;HN;NIL
EFINOB 36240;Wind turbine;642442.4N 0245236.9E;64.41178686;24.87691342;657;1018;F R;HN;NIL
EFINOB 36241;Wind turbine;642430.1N 0245136.3E;64.40837218;24.86007463;657;1024;F R;HN;NIL
EFINOB 36242;Wind turbine;642415.0N 0245202.5E;64.4041572;24.86735956;657;1018;F R;HN;NIL
EFINOB 36243;Wind turbine;642400.7N 0245223.8E;64.40020639;24.87328234;657;1023;F R;HN;NIL
EFINOB 36249;Wind turbine;660024.4N 0284505.1E;66.00677639;28.7514075;657;1874;FLG W;H24;NIL
EFINOB 36250;Wind turbine;660035.4N 0284556.6E;66.00983917;28.76573083;657;1851;FLG W;H24;NIL
EFINOB 36251;Wind turbine;660016.0N 0284611.5E;66.004455;28.7698675;657;1825;FLG W;H24;NIL
EFINOB 36252;Wind turbine;660017.4N 0284713.2E;66.00483528;28.78700667;657;1861;FLG W;H24;NIL
EFINOB 36291;Wind turbine;642912.3N 0244629.6E;64.4867596;24.77488577;689;1041;F R;HN;NIL
EFINOB 36292;Wind turbine;642912.5N 0244725.6E;64.48680588;24.79045356;689;1030;F R;HN;NIL
EFINOB 36293;Wind turbine;642927.1N 0244814.7E;64.49086139;24.80409639;689;1047;F R;HN;NIL
EFINOB 36294;Wind turbine;642954.3N 0244852.2E;64.49841389;24.81450694;689;1026;F R;HN;NIL
EFINOB 36295;Wind turbine;642939.9N 0244907.8E;64.49442944;24.81884417;689;1040;F R;HN;NIL
EFINOB 36305;Wind turbine;631949.9N 0222926.3E;63.33053186;22.49063236;491;550;NIL;NIL;NIL
EFINOB 36316;Wind turbine;653747.2N 0250701.1E;65.62977944;25.1169725;689;758;F R;HN;NIL
EFINOB 36317;Wind turbine;653733.1N 0250723.1E;65.62587;25.1230775;689;755;F R;HN;NIL
EFINOB 36318;Wind turbine;653735.9N 0250617.8E;65.6266325;25.10494833;689;742;F R;HN;NIL
EFINOB 36319;Wind turbine;654109.0N 0250309.4E;65.68584377;25.05260397;689;746;F R;HN;NIL
EFINOB 36320;Wind turbine;654050.2N 0250250.8E;65.68061926;25.04743113;689;745;F R;HN;NIL
EFINOB 36321;Wind turbine;654137.0N 0250156.9E;65.69360417;25.03246708;689;756;F R;HN;NIL
EFINOB 36322;Wind turbine;654118.9N 0250126.8E;65.68858378;25.02412172;689;751;F R;HN;NIL
EFINOB 36323;Wind turbine;654108.7N 0250206.2E;65.68574563;25.03504371;689;745;F R;HN;NIL
EFINOB 36324;Wind turbine;654053.4N 0250145.9E;65.68150442;25.02941159;689;760;F R;HN;NIL
EFINOB 36325;Wind turbine;654100.1N 0250110.7E;65.68335503;25.01962528;689;756;F R;HN;NIL
EFINOB 36326;Wind turbine;654102.4N 0250033.9E;65.68401288;25.00942154;689;747;F R;HN;NIL
EFINOB 36327;Wind turbine;654048.6N 0245858.3E;65.68016123;24.98286282;689;754;F R;HN;NIL
EFINOB 36328;Wind turbine;654122.5N 0245843.4E;65.68959636;24.97872755;689;751;F R;HN;NIL
EFINOB 36329;Wind turbine;654110.9N 0245936.3E;65.68634925;24.99342704;689;754;F R;HN;NIL
EFINOB 36330;Wind turbine;654125.7N 0245928.8E;65.69046088;24.99132344;689;757;F R;HN;NIL
EFINOB 36331;Wind turbine;654131.3N 0250019.2E;65.69203441;25.00532267;689;749;F R;HN;NIL
EFINOB 36333;Wind turbine;653934.5N 0250739.6E;65.65957674;25.12765575;689;780;F R;HN;NIL
EFINOB 36334;Wind turbine;653912.7N 0250640.8E;65.6535235;25.11134651;689;766;F R;HN;NIL
EFINOB 36335;Wind turbine;653906.5N 0250820.8E;65.65181214;25.13911978;689;788;F R;HN;NIL
EFINOB 36336;Wind turbine;653856.6N 0250717.5E;65.64906395;25.12152965;689;779;F R;HN;NIL
EFINOB 36337;Wind turbine;653839.4N 0250753.1E;65.64428962;25.13142809;689;776;F R;HN;NIL
EFINOB 36338;Wind turbine;653852.4N 0250855.7E;65.64788347;25.14879282;689;794;F R;HN;NIL
EFINOB 36339;Wind turbine;653838.0N 0250932.9E;65.64388084;25.15914142;689;802;F R;HN;NIL
EFINOB 36340;Wind turbine;653826.9N 0251000.3E;65.64079839;25.16675762;689;786;F R;HN;NIL
EFINOB 36341;Wind turbine;653840.9N 0251022.7E;65.64469665;25.17295974;689;796;F R;HN;NIL
EFINOB 36342;Wind turbine;653825.4N 0250829.3E;65.64039464;25.14147499;689;783;F R;HN;NIL
EFINOB 36343;Wind turbine;653802.3N 0250911.7E;65.63397976;25.15325045;689;771;F R;HN;NIL
EFINOB 36444;Wind turbine;605236.2N 0231735.5E;60.87671862;23.29319992;689;1150;F R;HN;NIL
EFINOB 36445;Wind turbine;605224.8N 0231810.6E;60.87355338;23.3029331;689;1191;F R;HN;NIL
EFINOB 36446;Wind turbine;605230.9N 0231905.6E;60.87524057;23.31822469;689;1188;F R;HN;NIL
EFINOB 36447;Wind turbine;605215.4N 0231936.3E;60.87095278;23.32673797;689;1198;F R;HN;NIL
EFINOB 36512;Wind turbine;631225.2N 0242805.6E;63.20698893;24.46821382;694;1241;F R;HN;NIL
EFINOB 36513;Wind turbine;631240.0N 0242842.9E;63.21111549;24.47857772;694;1271;F R;H24;NIL
EFINOB 36514;Wind turbine;631238.2N 0242742.7E;63.21061151;24.46186813;694;1238;F R;HN;NIL
EFINOB 36515;Wind turbine;631257.5N 0242854.7E;63.21597469;24.48187189;694;1278;F R;H24;NIL
EFINOB 36516;Wind turbine;631316.1N 0242932.5E;63.22114127;24.49235376;694;1270;F R;HN;NIL
EFINOB 36517;Wind turbine;631337.3N 0242912.6E;63.22703071;24.48682635;694;1284;F R;HN;NIL
EFINOB 36519;Wind turbine;631333.8N 0243012.0E;63.22605536;24.50333489;694;1310;F R;H24;NIL
EFINOB 36520;Wind turbine;631354.9N 0243040.8E;63.23191152;24.5113416;694;1331;F R;HN;NIL
EFINOB 36521;Wind turbine;613836.3N 0212112.9E;61.64342757;21.353583;512;512;F R;HN;NIL
EFINOB 36522;Wind turbine;613821.9N 0212044.3E;61.63940944;21.34563419;512;512;F R;HN;NIL
EFINOB 36524;Wind turbine;613743.1N 0212147.3E;61.62864114;21.36314418;512;512;F R;HN;NIL
EFINOB 36525;Wind turbine;613742.3N 0212040.9E;61.62841029;21.34470081;512;512;F R;HN;NIL
EFINOB 36527;Wind turbine;613714.4N 0212141.8E;61.62066754;21.36161825;512;512;F R;HN;NIL
EFINOB 36528;Wind turbine;613714.3N 0212028.2E;61.62063916;21.34116493;512;512;F R;HN;NIL
EFINOB 36529;Wind turbine;613709.8N 0212244.9E;61.61939973;21.37913418;512;512;F R;HN;NIL
EFINOB 36530;Wind turbine;613702.6N 0212105.0E;61.61740085;21.35140182;512;512;F R;HN;NIL
EFINOB 36563;Wind turbine;625614.9N 0230325.2E;62.93748016;23.05700836;689;944;FLG W;H24;NIL
EFINOB 36564;Wind turbine;625559.9N 0230341.0E;62.93331556;23.06139461;689;919;FLG W;H24;NIL
EFINOB 36565;Wind turbine;625542.7N 0230340.3E;62.92853758;23.06118187;689;930;FLG W;H24;NIL
EFINOB 36566;Wind turbine;625531.7N 0230351.8E;62.92548083;23.06438171;689;925;FLG W;H24;NIL
EFINOB 36568;Wind turbine;625519.0N 0230310.1E;62.9219323;23.05281329;689;935;FLG W;H24;NIL
EFINOB 36569;Wind turbine;625511.1N 0230337.9E;62.91976367;23.06053862;689;939;FLG W;H24;NIL
EFINOB 36571;Wind turbine;653928.1N 0243305.0E;65.65780972;24.55137806;493;511;FLG R;H24;NIL
EFINOB 36572;Wind turbine;653920.1N 0243222.6E;65.65559111;24.53960139;493;511;FLG R;H24;NIL
EFINOB 36573;Wind turbine;653913.9N 0243114.0E;65.65386361;24.52055833;493;511;FLG R;H24;NIL
EFINOB 36574;Wind turbine;653900.4N 0243347.1E;65.65012444;24.56308667;493;511;FLG R;H24;NIL
EFINOB 36575;Wind turbine;653854.7N 0243258.8E;65.64852639;24.54966639;493;511;FLG R;H24;NIL
EFINOB 36576;Wind turbine;653849.8N 0243205.8E;65.64715778;24.53494278;493;511;FLG R;H24;NIL
EFINOB 36577;Wind turbine;653848.9N 0243119.6E;65.64690444;24.52211472;493;511;FLG R;H24;NIL
EFINOB 36578;Wind turbine;653923.3N 0243016.3E;65.65647444;24.504515;493;511;FLG R;H24;NIL
EFINOB 36579;Wind turbine;653940.6N 0243006.8E;65.66127056;24.50189917;493;511;FLG R;H24;NIL
EFINOB 36580;Wind turbine;654000.6N 0243015.6E;65.66682306;24.50434583;493;511;FLG R;H24;NIL
EFINOB 36581;Wind turbine;643133.2N 0242537.8E;64.52588667;24.42717924;676;749;F R;HN;NIL
EFINOB 36582;Wind turbine;643115.7N 0242521.5E;64.52103043;24.42263336;676;745;F R;HN;NIL
EFINOB 36583;Wind turbine;643051.0N 0242505.5E;64.51416451;24.41819566;676;747;F R;HN;NIL
EFINOB 36584;Wind turbine;643104.2N 0242558.0E;64.51783149;24.43277372;676;767;F R;HN;NIL
EFINOB 36585;Wind turbine;643054.5N 0242640.3E;64.5151267;24.44453273;676;781;F R;HN;NIL
EFINOB 36586;Wind turbine;643040.3N 0242602.0E;64.51120646;24.4338965;676;771;F R;HN;NIL
EFINOB 36587;Wind turbine;643040.7N 0242713.6E;64.51131816;24.45376636;676;794;F R;HN;NIL
EFINOB 36588;Wind turbine;643024.8N 0242737.1E;64.50688764;24.46030506;676;794;F R;HN;NIL
EFINOB 36589;Wind turbine;643028.4N 0242821.5E;64.50788999;24.47262999;676;801;F R;HN;NIL
EFINOB 36590;Wind turbine;643027.6N 0242935.1E;64.50766498;24.49307004;676;814;F R;HN;NIL
EFINOB 36591;Wind turbine;643042.1N 0242855.5E;64.5116973;24.48207251;676;803;F R;HN;NIL
EFINOB 36592;Wind turbine;643042.2N 0242756.2E;64.51171989;24.46560738;676;780;F R;HN;NIL
EFINOB 36593;Wind turbine;643015.2N 0242853.3E;64.50423448;24.48146838;676;803;F R;HN;NIL
EFINOB 36594;Wind turbine;643007.9N 0242942.6E;64.50220541;24.49515412;676;817;F R;HN;NIL
EFINOB 36603;Mast;632239.5N 0250529.6E;63.3776261;25.09154171;460;945;FLG R;HN;Y
EFINOB 36672;Mast;630043.2N 0243337.4E;63.01200306;24.56038583;394;968;FLG R;HN;Y
EFINOB 36673;Chimney;623535.7N 0295016.5E;62.59324722;29.83792194;329;597;F R;HN;NIL
EFINOB 36679;Mast;642414.5N 0241514.3E;64.40403474;24.25396412;466;519;FLG R;HN;Y
EFINOB 36704;Mast;640753.7N 0234208.9E;64.13158585;23.70248107;404;470;FLG R;HN;Y
EFINOB 36757;Mast;644222.2N 0254512.8E;64.70615333;25.75355722;460;607;FLG R;HN;Y
EFINOB 36769;Wind turbine;623929.7N 0223009.6E;62.65824675;22.50267554;689;1038;F R;HN;NIL
EFINOB 36770;Wind turbine;623918.0N 0223035.8E;62.65499066;22.50995448;689;1025;F R;HN;NIL
EFINOB 36771;Wind turbine;623915.0N 0222955.0E;62.65416125;22.49859771;689;1107;F R;HN;NIL
EFINOB 36772;Wind turbine;623932.0N 0223059.6E;62.65887697;22.51655189;689;1046;F R;HN;NIL
EFINOB 36773;Wind turbine;623911.8N 0223143.5E;62.65327041;22.52875008;689;1013;F R;HN;NIL
EFINOB 36774;Wind turbine;623856.1N 0223035.0E;62.64890883;22.5097231;689;1011;F R;HN;NIL
EFINOB 36775;Wind turbine;623841.9N 0222958.7E;62.64497883;22.4996358;689;1031;F R;HN;NIL
EFINOB 36776;Wind turbine;623835.1N 0223014.5E;62.64309215;22.50402564;689;1048;F R;HN;NIL
EFINOB 36777;Wind turbine;623824.8N 0223038.6E;62.64021129;22.51072376;689;1046;F R;HN;NIL
EFINOB 36778;Wind turbine;623808.4N 0222954.5E;62.63567644;22.49846422;689;1086;F R;HN;NIL
EFINOB 36779;Wind turbine;623817.6N 0222936.5E;62.63821536;22.49348401;689;1061;F R;HN;NIL
EFINOB 36780;Wind turbine;623832.7N 0222916.9E;62.64242816;22.48804091;689;1037;F R;HN;NIL
EFINOB 36781;Wind turbine;623847.3N 0222847.1E;62.64647182;22.47976231;689;1084;F R;HN;NIL
EFINOB 36782;Wind turbine;623857.1N 0222922.7E;62.64920451;22.48962891;689;1070;F R;HN;NIL
EFINOB 36783;Wind turbine;623851.4N 0222935.5E;62.64760512;22.49319579;689;1057;F R;HN;NIL
EFINOB 36784;Wind turbine;623821.7N 0223002.4E;62.6393592;22.50065836;689;1046;F R;HN;NIL
EFINOB 36785;Wind turbine;623927.8N 0223027.5E;62.65771668;22.50764506;689;1027;F R;HN;NIL
EFINOB 36813;Wind turbine;623036.6N 0214004.1E;62.51016806;21.66780444;755;1047;F R;HN;NIL
EFINOB 36814;Wind turbine;623026.2N 0214029.4E;62.50727889;21.67484222;755;1047;F R;H24;NIL
EFINOB 36815;Wind turbine;623112.2N 0214018.8E;62.52006944;21.67189139;755;1044;F R;H24;NIL
EFINOB 36816;Wind turbine;623051.0N 0214103.7E;62.51416583;21.68435694;755;1063;F R;H24;NIL
EFINOB 36817;Wind turbine;623132.5N 0214039.2E;62.5257025;21.67754361;755;1063;F R;H24;NIL
EFINOB 36818;Wind turbine;623112.5N 0214118.7E;62.52013778;21.68852833;755;1072;F R;HN;NIL
EFINOB 36819;Wind turbine;623214.4N 0214103.8E;62.53734694;21.6844025;703;1034;FLG W;H24;NIL
EFINOB 36820;Wind turbine;623229.0N 0214044.8E;62.5413925;21.67911917;755;1088;F R;HN;NIL
EFINOB 36821;Wind turbine;623318.9N 0214103.1E;62.55525389;21.68418194;755;1075;F R;H24;NIL
EFINOB 36822;Wind turbine;623131.7N 0214235.1E;62.52547944;21.70973778;755;1014;F R;HN;NIL
EFINOB 36823;Wind turbine;623205.1N 0214244.7E;62.53475;21.71241389;755;1050;F R;H24;NIL
EFINOB 36824;Wind turbine;623221.3N 0214235.9E;62.53925528;21.70997583;755;1060;F R;H24;NIL
EFINOB 36825;Wind turbine;623232.5N 0214259.5E;62.54236556;21.716535;755;1050;F R;HN;NIL
EFINOB 36826;Wind turbine;623247.9N 0214245.1E;62.54665;21.71253833;755;1063;F R;H24;NIL
EFINOB 36827;Wind turbine;623204.2N 0214117.4E;62.53450278;21.68816417;703;1024;FLG W;H24;NIL
EFINOB 36828;Wind turbine;623145.0N 0214101.5E;62.52916028;21.68374222;755;1086;F R;H24;NIL
EFINOB 36829;Wind turbine;623303.5N 0214058.7E;62.55097889;21.68297778;755;1077;F R;H24;NIL
EFINOB 36830;Wind turbine;623152.7N 0214031.7E;62.53131917;21.67546694;755;1075;F R;HN;NIL
EFINOB 36831;Wind turbine;623331.4N 0214123.1E;62.55873278;21.68975972;755;1078;F R;HN;NIL
EFINOB 36832;Wind turbine;623125.8N 0214135.5E;62.52382528;21.69320611;755;1075;F R;H24;NIL
EFINOB 36833;Wind turbine;623053.4N 0214029.2E;62.51482583;21.67477694;755;1055;F R;H24;NIL
EFINOB 36834;Wind turbine;623033.1N 0214113.4E;62.50919389;21.687055;755;1042;F R;HN;NIL
EFINOB 36835;Wind turbine;623107.0N 0214147.3E;62.51860472;21.69647361;755;1050;F R;H24;NIL
EFINOB 36851;Wind turbine;635521.6N 0233400.4E;63.92266198;23.56679002;493;573;F R;HN;NIL
EFINOB 36872;Wind turbine;615217.2N 0224431.3E;61.87143301;22.74203136;694;1136;F R;HN;NIL
EFINOB 36873;Wind turbine;615229.2N 0224701.4E;61.87477242;22.78371875;694;1153;F R;HN;NIL
EFINOB 36875;Wind turbine;615232.9N 0224550.7E;61.87580386;22.76408971;694;1163;F R;HN;NIL
EFINOB 36876;Wind turbine;615234.5N 0224410.1E;61.87626235;22.73614884;694;1096;F R;HN;NIL
EFINOB 36877;Wind turbine;615246.4N 0224636.7E;61.87954889;22.77687111;694;1183;F R;HN;NIL
EFINOB 36878;Wind turbine;615251.4N 0224547.8E;61.88094605;22.76327252;694;1157;F R;HN;NIL
EFINOB 36880;Wind turbine;640733.8N 0265014.5E;64.126054;26.83736606;771;1408;FLG W;H24;NIL
EFINOB 36881;Wind turbine;640814.8N 0264342.0E;64.13743326;26.72832085;771;1333;FLG W;H24;NIL
EFINOB 36882;Wind turbine;641024.5N 0264618.4E;64.17346511;26.77176962;771;1349;FLG W;H24;NIL
EFINOB 36883;Wind turbine;641227.9N 0264218.7E;64.20775359;26.705186;771;1260;FLG W;H24;NIL
EFINOB 36977;Mast;642529.8N 0241051.2E;64.42494694;24.18087944;476;517;FLG R;HN;Y
EFINOB 36980;Crane;612737.0N 0234557.1E;61.46027417;23.76585417;394;775;F R;HN;Y
EFINOB 37031;Mast;625538.9N 0230351.7E;62.92747151;23.06436163;466;704;FLG R;HN;Y
EFINOB 37039;Mast;610608.1N 0230139.8E;61.10225194;23.02771361;489;817;FLG R;HN;Y
EFINOB 37175;Wind turbine;641946.2N 0240220.1E;64.32949401;24.03892426;673;778;F R;HN;NIL
EFINOB 37176;Wind turbine;641929.1N 0240253.8E;64.32473717;24.04828431;673;798;F R;H24;NIL
EFINOB 37177;Wind turbine;641919.8N 0240318.1E;64.3221784;24.05504041;673;801;F R;HN;NIL
EFINOB 37178;Wind turbine;641912.6N 0240229.7E;64.3201645;24.04157814;673;814;F R;H24;NIL
EFINOB 37179;Wind turbine;641856.0N 0240319.1E;64.31555846;24.05531686;673;804;F R;HN;NIL
EFINOB 37180;Wind turbine;641921.3N 0240128.6E;64.32258128;24.02460733;673;758;F R;H24;NIL
EFINOB 37181;Wind turbine;641902.9N 0240143.8E;64.31745859;24.02884053;673;771;F R;H24;NIL
EFINOB 37182;Wind turbine;641855.9N 0240209.6E;64.31552851;24.03599032;673;794;F R;H24;NIL
EFINOB 37183;Wind turbine;641846.6N 0240253.2E;64.31295067;24.04811901;673;798;F R;H24;NIL
EFINOB 37184;Wind turbine;641840.5N 0240156.5E;64.31124167;24.03236812;673;775;F R;H24;NIL
EFINOB 37185;Wind turbine;641900.6N 0240011.0E;64.31684237;24.00304267;673;749;F R;HN;NIL
EFINOB 37186;Wind turbine;641850.1N 0240039.5E;64.31391783;24.01095835;673;765;F R;H24;NIL
EFINOB 37187;Wind turbine;641841.2N 0240114.3E;64.31144111;24.02062957;673;755;F R;H24;NIL
EFINOB 37188;Wind turbine;641826.4N 0240151.0E;64.3073311;24.03083446;673;758;F R;HN;NIL
EFINOB 37189;Wind turbine;641831.8N 0240005.1E;64.30883222;24.00142989;673;791;F R;H24;NIL
EFINOB 37190;Wind turbine;641827.1N 0240050.2E;64.307522;24.01393168;673;762;F R;H24;NIL
EFINOB 37191;Wind turbine;641819.3N 0235927.6E;64.30536053;23.99099537;673;768;F R;H24;NIL
EFINOB 37192;Wind turbine;641807.5N 0235952.8E;64.30208679;23.99800013;673;768;F R;H24;NIL
EFINOB 37193;Wind turbine;641802.0N 0240032.0E;64.30056166;24.00888746;673;768;F R;H24;NIL
EFINOB 37194;Wind turbine;641757.7N 0235907.7E;64.29936811;23.9854817;673;765;F R;HN;NIL
EFINOB 37195;Wind turbine;641745.6N 0235922.0E;64.29601367;23.98944934;673;765;F R;H24;NIL
EFINOB 37196;Wind turbine;641734.9N 0235940.5E;64.29301798;23.99457258;673;765;F R;HN;NIL
EFINOB 37208;Chimney;623535.1N 0254452.8E;62.59307124;25.7479927;396;722;FLG R;HN;NIL
EFINOB 37257;Mast;643927.5N 0281616.8E;64.65764943;28.27133608;460;1430;FLG R;HN;Y
EFINOB 37315;Wind turbine;615541.4N 0221824.9E;61.92817988;22.30692864;694;1051;F R;H24;NIL
EFINOB 37355;Mast;662115.1N 0283337.4E;66.35418658;28.56037771;489;1476;FLG R;HN;Y
EFINOB 37365;Wind turbine;604104.6N 0212338.1E;60.68461828;21.39391186;591;649;F R;HN;NIL
EFINOB 37366;Wind turbine;604111.0N 0212413.2E;60.68638643;21.40367589;591;649;F R;HN;NIL
EFINOB 37373;Wind turbine;660055.9N 0284416.8E;66.01554059;28.73801139;657;1783;FLG W;H24;NIL
EFINOB 37374;Wind turbine;660053.3N 0284445.7E;66.01480703;28.7460141;657;1781;FLG W;H24;NIL
EFINOB 37375;Wind turbine;660102.1N 0284343.5E;66.01724139;28.72874083;657;1757;FLG W;H24;NIL
EFINOB 37449;Wind turbine;642335.4N 0243708.3E;64.3931573;24.61896625;673;979;F R;HN;NIL
EFINOB 37450;Wind turbine;642328.7N 0243810.1E;64.39129365;24.63613304;673;953;F R;HN;NIL
EFINOB 37451;Wind turbine;642314.3N 0243900.5E;64.38730753;24.65012506;673;949;F R;HN;NIL
EFINOB 37452;Wind turbine;642319.4N 0243635.3E;64.38871243;24.60980244;673;959;F R;HN;NIL
EFINOB 37453;Wind turbine;642315.9N 0243723.2E;64.38776138;24.62311942;673;962;F R;HN;NIL
EFINOB 37454;Wind turbine;642307.8N 0243815.3E;64.38550225;24.63759342;673;955;F R;HN;NIL
EFINOB 37455;Wind turbine;642257.1N 0243729.2E;64.38252693;24.62477511;673;964;F R;HN;NIL
EFINOB 37456;Wind turbine;642259.0N 0243640.0E;64.38305881;24.61110182;673;946;F R;HN;NIL
EFINOB 37501;Wind turbine;624354.1N 0242615.1E;62.73168061;24.43753267;722;1452;F R;HN;NIL
EFINOB 37502;Wind turbine;624353.1N 0242542.4E;62.73141593;24.42845377;722;1444;F R;HN;NIL
EFINOB 37503;Wind turbine;624352.1N 0242818.0E;62.73114986;24.47165691;722;1495;F R;HN;NIL
EFINOB 37504;Wind turbine;624352.3N 0242855.9E;62.73118656;24.48220422;722;1481;F R;HN;NIL
EFINOB 37505;Wind turbine;624350.3N 0242741.9E;62.73063684;24.46164002;722;1481;F R;HN;NIL
EFINOB 37507;Wind turbine;624336.4N 0242916.1E;62.72678667;24.48780472;722;1468;F R;HN;NIL
EFINOB 37508;Wind turbine;624305.8N 0242902.6E;62.71826996;24.48406674;722;1452;F R;HN;NIL
EFINOB 37509;Mast;630206.2N 0240856.4E;63.03505951;24.14900269;335;870;F R;HN;Y
EFINOB 37519;Wind turbine;643922.8N 0281507.9E;64.65632222;28.25219722;716;1897;F R;HN;Y
EFINOB 37526;Wind turbine;643820.2N 0281440.7E;64.63894917;28.2446375;716;1841;F R;HN;Y
EFINOB 37591;Mast;655308.5N 0242341.1E;65.88568583;24.39475306;329;437;F R;HN;Y
EFINOB 37636;Mast;642934.1N 0244712.3E;64.49281004;24.78674101;466;788;FLG R;HN;Y
EFINOB 37647;Wind turbine;624033.8N 0221005.1E;62.67605806;22.16808611;755;1231;F R;HN;Y
EFINOB 37650;Wind turbine;624028.1N 0221052.5E;62.67447889;22.1812375;755;1231;F R;HN;Y
EFINOB 37651;Wind turbine;623946.8N 0221127.6E;62.663005;22.19098778;755;1273;F R;HN;Y
EFINOB 37653;Wind turbine;624117.0N 0221006.4E;62.68806833;22.1684325;755;1231;F R;HN;Y
EFINOB 37655;Wind turbine;624020.4N 0221239.9E;62.67232861;22.21109;755;1182;F R;HN;Y
EFINOB 37660;Wind turbine;624053.1N 0221034.6E;62.68140417;22.17627278;755;1214;F R;HN;Y
EFINOB 37696;Wind turbine;641300.0N 0235843.5E;64.2166611;23.97875965;673;749;FLG W;H24;NIL
EFINOB 37697;Wind turbine;641241.2N 0235825.3E;64.21143684;23.97370077;673;765;FLG W;H24;NIL
EFINOB 37700;Wind turbine;622009.0N 0280439.0E;62.33583333;28.0775;689;1210;F R;HN;NIL
EFINOB 37756;Wind turbine;623705.2N 0220402.2E;62.61811861;22.0672775;755;1198;F R;HN;Y
EFINOB 37758;Wind turbine;623755.4N 0220238.6E;62.63205139;22.04404306;755;1172;F R;HN;Y
EFINOB 37759;Wind turbine;623758.8N 0220309.3E;62.63301111;22.05259722;755;1182;F R;HN;Y
EFINOB 37764;Wind turbine;623759.0N 0220153.4E;62.63304583;22.0315075;755;1165;F R;HN;Y
EFINOB 37765;Wind turbine;623752.9N 0220431.8E;62.631355;22.07549972;755;1205;F R;HN;Y
EFINOB 37767;Wind turbine;623757.7N 0220337.3E;62.63269167;22.06034944;755;1182;F R;HN;Y
EFINOB 37779;Wind turbine;624046.2N 0221148.3E;62.67949235;22.1967416;755;1191;F R;HN;Y
EFINOB 37780;Wind turbine;624123.6N 0220841.3E;62.68988611;22.14480111;755;1208;F R;HN;Y
EFINOB 37782;Wind turbine;624122.7N 0220908.1E;62.68964111;22.15226028;755;1218;F R;HN;Y
EFINOB 37783;Wind turbine;624122.3N 0220811.0E;62.68954111;22.13640111;755;1198;F R;HN;Y
EFINOB 37790;Wind turbine;624154.9N 0220919.7E;62.69857715;22.15547521;755;1205;F R;HN;Y
EFINOB 37791;Wind turbine;624149.1N 0220947.9E;62.69698472;22.16331306;755;1221;F R;HN;Y
EFINOB 37792;Wind turbine;624119.5N 0220937.6E;62.68876333;22.16043056;755;1198;F R;HN;Y
EFINOB 37795;Wind turbine;624152.1N 0220811.7E;62.69779444;22.13656972;755;1205;F R;HN;Y
EFINOB 37818;Wind turbine;642457.8N 0245201.3E;64.41605272;24.86703844;657;1034;F R;HN;NIL
EFINOB 37828;Mast;661134.9N 0245850.5E;66.19302778;24.98069444;394;640;F R;HN;Y
EFINOB 37894;Mast;622405.1N 0222044.9E;62.40140972;22.34581861;394;929;F R;HN;Y
EFINOB 38287;Wind turbine;620626.3N 0213247.3E;62.10731164;21.54647824;689;821;F R;H24;NIL
EFINOB 38288;Wind turbine;620656.8N 0213318.9E;62.11577475;21.55526029;689;854;F R;H24;NIL
EFINOB 38289;Wind turbine;620708.4N 0213349.9E;62.11898753;21.56387327;689;873;FLG W;H24;NIL
EFINOB 38290;Wind turbine;620639.9N 0213407.5E;62.11107072;21.56875659;689;876;F R;H24;NIL
EFINOB 38291;Wind turbine;620626.9N 0213539.1E;62.10745982;21.59420391;689;896;F R;H24;NIL
EFINOB 38292;Wind turbine;620625.1N 0213622.7E;62.10696535;21.60631453;689;908;F R;H24;NIL
EFINOB 38293;Wind turbine;620640.9N 0213619.8E;62.11135082;21.60549142;689;917;FLG W;H24;NIL
EFINOB 38294;Wind turbine;620607.4N 0213632.0E;62.10206439;21.6088865;689;911;F R;H24;NIL
